"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
54,13.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,12.750,0.000,0.000,13.750,0.000,63.500,"0x0",38757.1328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
55,13.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.000,0.000,0.000,14.000,0.000,63.500,"0x0",38763.56640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
56,13.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.250,0.000,0.000,14.250,0.000,63.500,"0x0",38773.7890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
57,14.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.500,0.000,0.000,14.500,0.000,63.500,"0x0",38781.234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
58,14.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,13.750,0.000,0.000,14.750,0.000,63.500,"0x0",38788.37890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
59,14.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.000,0.000,0.000,15.000,0.000,63.500,"0x0",38795.875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
60,14.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.250,0.000,0.000,15.250,0.000,63.500,"0x0",38804.421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
61,15.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.500,0.000,0.000,15.500,0.000,63.500,"0x0",38810.01171875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
62,15.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,14.750,0.000,0.000,15.750,0.000,63.500,"0x0",38817.14453125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
63,15.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.000,0.000,0.000,16.000,0.000,63.500,"0x0",38824.3671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
64,15.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.250,0.000,0.000,16.250,0.000,63.500,"0x0",38830.57421875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
65,16.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.500,0.000,0.000,16.500,0.000,63.500,"0x0",38839.125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
66,16.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,15.750,0.000,0.000,16.750,0.000,63.500,"0x0",38847.33984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
67,16.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.000,0.000,0.000,17.000,0.000,63.500,"0x0",38853.4296875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
68,16.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.250,0.000,0.000,17.250,0.000,63.500,"0x0",38860.3984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
69,17.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.500,0.000,0.000,17.500,0.000,63.500,"0x0",38868.42578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
70,17.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,16.750,0.000,0.000,17.750,0.000,63.500,"0x0",38876.1484375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
71,17.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.000,0.000,0.000,18.000,0.000,63.500,"0x0",38882.203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
72,17.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.250,0.000,0.000,18.250,0.000,63.500,"0x0",38888.1328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
73,18.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.500,0.000,0.000,18.500,0.000,63.500,"0x0",38895.3671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
74,18.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,17.750,0.000,0.000,18.750,0.000,63.500,"0x0",38901.37890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
75,18.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.000,0.000,0.000,19.000,0.000,63.500,"0x0",38906.14453125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
76,18.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.250,0.000,0.000,19.250,0.000,63.500,"0x0",38911.3828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
77,19.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.500,0.000,0.000,19.500,0.000,63.500,"0x0",38917.11328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
78,19.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,18.750,0.000,0.000,19.750,0.000,63.500,"0x0",38954.55078125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
79,19.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.000,0.000,0.000,20.000,0.000,63.500,"0x0",38959.34375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
80,19.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.250,0.000,0.000,20.250,0.000,63.500,"0x0",38964.90625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
81,20.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.500,0.000,0.000,20.500,0.000,63.500,"0x0",38972.10546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
82,20.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,19.750,0.000,0.000,20.750,0.000,63.500,"0x0",38976.578125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
83,20.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.000,0.000,0.000,21.000,0.000,63.500,"0x0",38981.2265625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
84,20.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.250,0.000,0.000,21.250,0.000,63.500,"0x0",38986.4609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
85,21.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.500,0.000,0.000,21.500,0.000,63.500,"0x0",38991.390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
86,21.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,20.750,0.000,0.000,21.750,0.000,63.500,"0x0",38996.33984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
87,21.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.000,0.000,0.000,22.000,0.000,63.500,"0x0",39001.34765625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
88,21.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.250,0.000,0.000,22.250,0.000,63.500,"0x0",39006.8515625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
89,22.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.500,0.000,0.000,22.500,0.000,63.500,"0x0",39011.70703125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
90,22.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,21.750,0.000,0.000,22.750,0.000,63.500,"0x0",39016.96875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
91,22.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.000,0.000,0.000,23.000,0.000,63.500,"0x0",39022.609375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
92,22.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.250,0.000,0.000,23.250,0.000,63.500,"0x0",39027.671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
93,23.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.500,0.000,0.000,23.500,0.000,63.500,"0x0",39032.5390625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
94,23.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,22.750,0.000,0.000,23.750,0.000,63.500,"0x0",39037.76953125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
95,23.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.000,0.000,0.000,24.000,0.000,63.500,"0x0",39042.10546875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
96,23.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.250,0.000,0.000,24.250,0.000,63.500,"0x0",39048.56640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
97,24.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.500,0.000,0.000,24.500,0.000,63.500,"0x0",39053.19921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
98,24.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,23.750,0.000,0.000,24.750,0.000,63.500,"0x0",39059.08984375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
99,24.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.000,0.000,0.000,25.000,0.000,63.500,"0x0",39068.63671875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
100,24.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.250,0.000,0.000,25.250,0.000,63.500,"0x0",39074.21875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
101,25.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.500,0.000,0.000,25.500,0.000,63.500,"0x0",39079.9921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
102,25.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,24.750,0.000,0.000,25.750,0.000,63.500,"0x0",39086.84375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
103,25.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.000,0.000,0.000,26.000,0.000,63.500,"0x0",39093.34375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
104,25.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.250,0.000,0.000,26.250,0.000,63.500,"0x0",39099.4375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
105,26.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.500,0.000,0.000,26.500,0.000,63.500,"0x0",39109.44921875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
106,26.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,25.750,0.000,0.000,26.750,0.000,63.500,"0x0",39115.5859375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
107,26.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.000,0.000,0.000,27.000,0.000,63.500,"0x0",39121.4140625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
108,26.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.250,0.000,0.000,27.250,0.000,63.500,"0x0",39126.625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
109,27.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.500,0.000,0.000,27.500,0.000,63.500,"0x0",39131.98828125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
110,27.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,26.750,0.000,0.000,27.750,0.000,63.500,"0x0",39138.16015625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
111,27.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.000,0.000,0.000,28.000,0.000,63.500,"0x0",39144.2734375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
112,27.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.250,0.000,0.000,28.250,0.000,63.500,"0x0",39150.1640625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
113,28.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.500,0.000,0.000,28.500,0.000,63.500,"0x0",39156.61328125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
114,28.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,27.750,0.000,0.000,28.750,0.000,63.500,"0x0",39161.59375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
115,28.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.000,0.000,0.000,29.000,0.000,63.500,"0x0",39165.7890625,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
116,28.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.250,0.000,0.000,29.250,0.000,63.500,"0x0",39171.03125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
117,29.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.500,0.000,0.000,29.500,0.000,63.500,"0x0",39176.1171875,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
118,29.250,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,28.750,0.000,0.000,29.750,0.000,63.500,"0x0",39261.34375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
119,29.500,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,29.000,0.000,0.000,30.000,0.000,63.500,"0x0",39266.3203125,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
120,29.750,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,29.250,0.000,0.000,30.250,0.000,63.500,"0x0",39270.65234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
121,30.000,625,0.000,0,2,800.000,64,0.0000000,0.0000000,0.0000000,0.000,29.500,0.000,0.000,30.500,0.000,63.500,"0x0",39275.15234375,0,"",89.95437383556699729,0,0,89.95437383556699729,0,0,
